,support,itemsets
1833,0.013750747323224089,"frozenset({'20726', '22662'})"
128,0.013750747323224089,frozenset({'22941'})
3902,0.013750747323224089,"frozenset({'23208', '22383'})"
2131,0.013696396543290397,"frozenset({'20727', '22383', '22382'})"
878,0.013696396543290397,frozenset({'48188'})
1974,0.013696396543290397,"frozenset({'85123A', '85099B'})"
835,0.013696396543290397,frozenset({'22563'})
714,0.013696396543290397,frozenset({'22746'})
2423,0.013696396543290397,"frozenset({'20727', '22383', '20728'})"
288,0.013642045763356704,frozenset({'22751'})
2162,0.013642045763356704,"frozenset({'22384', '22382', '20725'})"
4389,0.013587694983423012,"frozenset({'23245', '22423'})"
4,0.013587694983423012,frozenset({'71053'})
244,0.013587694983423012,frozenset({'84949'})
1361,0.013587694983423012,"frozenset({'21790', '21791'})"
657,0.013587694983423012,frozenset({'22840'})
1579,0.013587694983423012,"frozenset({'85099C', '22386'})"
170,0.013587694983423012,frozenset({'21980'})
157,0.013587694983423012,frozenset({'21506'})
1025,0.013587694983423012,frozenset({'23147'})
534,0.01353334420348932,frozenset({'72741'})
561,0.01353334420348932,frozenset({'22846'})
1115,0.01353334420348932,frozenset({'23264'})
2784,0.013478993423555628,"frozenset({'21930', '85099B'})"
317,0.013478993423555628,frozenset({'21916'})
2473,0.013478993423555628,"frozenset({'21212', '21213'})"
1000,0.013478993423555628,frozenset({'23076'})
4142,0.013478993423555628,"frozenset({'23202', '23209'})"
770,0.013478993423555628,frozenset({'16161P'})
1754,0.013424642643621936,"frozenset({'23203', '22411'})"
129,0.013424642643621936,frozenset({'22196'})
245,0.013424642643621936,frozenset({'22371'})
805,0.013370291863688244,frozenset({'21164'})
1116,0.013370291863688244,frozenset({'23265'})
3120,0.013370291863688244,"frozenset({'21231', '21232'})"
139,0.013370291863688244,frozenset({'22962'})
932,0.013370291863688244,frozenset({'22721'})
4476,0.013370291863688244,"frozenset({'23295', '23293'})"
2089,0.013370291863688244,"frozenset({'23355', '22112'})"
1176,0.013370291863688244,frozenset({'23350'})
1177,0.013370291863688244,frozenset({'23349'})
356,0.013370291863688244,frozenset({'22294'})
2074,0.013370291863688244,"frozenset({'22729', '22727'})"
2987,0.013315941083754551,"frozenset({'22551', '22556'})"
4430,0.013315941083754551,"frozenset({'23343', '23344'})"
1838,0.013315941083754551,"frozenset({'22662', '20728'})"
1467,0.013315941083754551,"frozenset({'22384', '22386'})"
3756,0.013315941083754551,"frozenset({'22382', '23207'})"
1044,0.013315941083754551,frozenset({'23191'})
540,0.013315941083754551,frozenset({'20711'})
3759,0.01326159030382086,"frozenset({'20727', '23207'})"
191,0.01326159030382086,frozenset({'20992'})
3898,0.01326159030382086,"frozenset({'23208', '23207'})"
1742,0.01326159030382086,"frozenset({'22411', '22386'})"
190,0.01326159030382086,frozenset({'22549'})
3909,0.013207239523887167,"frozenset({'23208', '20727'})"
2486,0.013207239523887167,"frozenset({'84380', '84378'})"
2182,0.013207239523887167,"frozenset({'20727', '22383', '22384'})"
607,0.013207239523887167,frozenset({'21703'})
246,0.013152888743953475,frozenset({'22418'})
3377,0.013152888743953475,"frozenset({'22355', '20719'})"
599,0.013152888743953475,frozenset({'22030'})
964,0.013152888743953475,frozenset({'22980'})
21,0.013152888743953475,frozenset({'21756'})
1305,0.013152888743953475,"frozenset({'22960', '22720'})"
771,0.013098537964019785,frozenset({'47559B'})
171,0.013098537964019785,frozenset({'48185'})
5,0.013098537964019785,frozenset({'84406B'})
1580,0.013098537964019785,"frozenset({'85099C', '21931'})"
670,0.013098537964019785,frozenset({'21216'})
2054,0.013044187184086092,"frozenset({'22867', '22866'})"
4081,0.013044187184086092,"frozenset({'23202', '23200'})"
777,0.013044187184086092,frozenset({'22605'})
3288,0.013044187184086092,"frozenset({'20725', '20724'})"
790,0.013044187184086092,frozenset({'84987'})
2090,0.013044187184086092,"frozenset({'22111', '22112'})"
2426,0.0129898364041524,"frozenset({'22383', '22382', '20728'})"
3481,0.0129898364041524,"frozenset({'22697', '22423', '22699', '22698'})"
887,0.0129898364041524,frozenset({'22693'})
412,0.0129898364041524,frozenset({'20754'})
960,0.012935485624218708,frozenset({'23232'})
402,0.012935485624218708,frozenset({'22895'})
1461,0.012935485624218708,"frozenset({'22386', '20725'})"
1505,0.012935485624218708,"frozenset({'20725', '21931'})"
2720,0.012935485624218708,"frozenset({'22750', '22749'})"
362,0.012881134844285016,frozenset({'21259'})
1583,0.012881134844285016,"frozenset({'85099C', '22411'})"
2236,0.012881134844285016,"frozenset({'22384', '20726', '20725'})"
1027,0.012881134844285016,frozenset({'23144'})
347,0.012826784064351324,frozenset({'22508'})
2016,0.012826784064351324,"frozenset({'21086', '21094'})"
2042,0.012772433284417632,"frozenset({'21181', '85152'})"
1834,0.012772433284417632,"frozenset({'22384', '22662'})"
780,0.012772433284417632,frozenset({'22845'})
2427,0.012772433284417632,"frozenset({'22382', '20725', '20728'})"
931,0.012772433284417632,frozenset({'22723'})
3127,0.012772433284417632,"frozenset({'20971', '20972'})"
973,0.01271808250448394,frozenset({'22991'})
1123,0.01271808250448394,frozenset({'22596'})
1683,0.01271808250448394,"frozenset({'20723', '22355'})"
641,0.01271808250448394,frozenset({'22432'})
413,0.01271808250448394,frozenset({'22904'})
2778,0.01271808250448394,"frozenset({'22423', '85123A'})"
1244,0.01271808250448394,frozenset({'23582'})
2069,0.01271808250448394,"frozenset({'22730', '22728'})"
671,0.01271808250448394,frozenset({'20983'})
149,0.01271808250448394,frozenset({'22502'})
726,0.01271808250448394,frozenset({'21901'})
3752,0.01271808250448394,"frozenset({'23207', '20728'})"
1026,0.01271808250448394,frozenset({'23148'})
596,0.01271808250448394,frozenset({'84997A'})
1145,0.012663731724550247,frozenset({'23196'})
192,0.012663731724550247,frozenset({'22768'})
907,0.012663731724550247,frozenset({'85053'})
942,0.012663731724550247,frozenset({'22971'})
1099,0.012663731724550247,frozenset({'23238'})
348,0.012663731724550247,frozenset({'22645'})
956,0.012609380944616555,frozenset({'23230'})
2184,0.012609380944616555,"frozenset({'22384', '22383', '20728'})"
608,0.012609380944616555,frozenset({'21380'})
1132,0.012609380944616555,frozenset({'23234'})
658,0.012609380944616555,frozenset({'21868'})
1733,0.012609380944616555,"frozenset({'22138', '22139'})"
3569,0.012609380944616555,"frozenset({'23203', '23206'})"
2591,0.012609380944616555,"frozenset({'85099F', '22386', '85099B'})"
263,0.012555030164682863,frozenset({'20717'})
289,0.012555030164682863,frozenset({'22274'})
16,0.012555030164682863,frozenset({'22622'})
1275,0.012555030164682863,"frozenset({'22423', '84879'})"
1215,0.012555030164682863,frozenset({'23367'})
497,0.012555030164682863,frozenset({'22665'})
3753,0.012555030164682863,"frozenset({'23201', '23207'})"
1241,0.012555030164682863,frozenset({'23570'})
689,0.01250067938474917,frozenset({'20970'})
2282,0.01250067938474917,"frozenset({'20726', '20725', '20728'})"
391,0.01250067938474917,frozenset({'20979'})
2270,0.01250067938474917,"frozenset({'20727', '20726', '20725'})"
483,0.01250067938474917,frozenset({'21497'})
712,0.012446328604815479,frozenset({'21974'})
3059,0.012446328604815479,"frozenset({'22411', '21928'})"
941,0.012446328604815479,frozenset({'22303'})
1716,0.012446328604815479,"frozenset({'21080', '21094'})"
3444,0.012446328604815479,"frozenset({'22423', '47566'})"
4218,0.012446328604815479,"frozenset({'23171', '23170'})"
1720,0.012391977824881786,"frozenset({'84997D', '84997C'})"
818,0.012391977824881786,frozenset({'22398'})
3060,0.012391977824881786,"frozenset({'22386', '21928'})"
1445,0.012391977824881786,"frozenset({'85123A', '20725'})"
1442,0.012391977824881786,"frozenset({'22114', '23355'})"
1064,0.012391977824881786,frozenset({'23109'})
3331,0.012337627044948094,"frozenset({'22355', '22356'})"
372,0.012337627044948094,frozenset({'21124'})
223,0.012337627044948094,frozenset({'85049G'})
2459,0.012283276265014404,"frozenset({'21212', '84992'})"
3122,0.012283276265014404,"frozenset({'22578', '22579'})"
3132,0.012283276265014404,"frozenset({'22725', '22727'})"
4156,0.012283276265014404,"frozenset({'23203', '23202', '85099B'})"
1517,0.012283276265014404,"frozenset({'23203', '21931'})"
2372,0.012228925485080712,"frozenset({'82580', '82581'})"
1053,0.012228925485080712,frozenset({'23118'})
3644,0.012228925485080712,"frozenset({'23209', '20725', '23206'})"
3760,0.012228925485080712,"frozenset({'22384', '23207'})"
3470,0.012228925485080712,"frozenset({'84596B', '84596F'})"
2163,0.012228925485080712,"frozenset({'20727', '22382', '22384'})"
655,0.012228925485080712,frozenset({'22170'})
834,0.012228925485080712,frozenset({'22079'})
3903,0.012228925485080712,"frozenset({'23208', '22382'})"
1050,0.01217457470514702,frozenset({'23172'})
3684,0.012120223925213327,"frozenset({'23199', '22386'})"
2428,0.012120223925213327,"frozenset({'20727', '22382', '20728'})"
1661,0.012120223925213327,"frozenset({'21975', '84991'})"
701,0.012120223925213327,frozenset({'20675'})
290,0.012065873145279635,frozenset({'21242'})
3561,0.012065873145279635,"frozenset({'85099B', '23206'})"
2165,0.012065873145279635,"frozenset({'22384', '22382', '20728'})"
140,0.012065873145279635,frozenset({'22654'})
2463,0.012065873145279635,"frozenset({'84992', '84991'})"
2010,0.012011522365345943,"frozenset({'21485', '22111'})"
661,0.012011522365345943,frozenset({'22896'})
1057,0.012011522365345943,frozenset({'23080'})
990,0.012011522365345943,frozenset({'23052'})
224,0.012011522365345943,frozenset({'22297'})
802,0.012011522365345943,frozenset({'84536A'})
130,0.01195717158541225,frozenset({'22195'})
1519,0.01195717158541225,"frozenset({'85099B', '22386', '21931'})"
708,0.01195717158541225,frozenset({'20677'})
193,0.01195717158541225,frozenset({'82578'})
1072,0.01195717158541225,frozenset({'23165'})
1070,0.01195717158541225,frozenset({'23168'})
2075,0.01195717158541225,"frozenset({'22729', '22726'})"
1131,0.011902820805478559,frozenset({'23229'})
34,0.011902820805478559,frozenset({'21035'})
17,0.011902820805478559,frozenset({'22623'})
1058,0.011902820805478559,frozenset({'23110'})
2990,0.011902820805478559,"frozenset({'22555', '22556'})"
4506,0.011848470025544866,"frozenset({'23356', '23355'})"
727,0.011848470025544866,frozenset({'21899'})
2263,0.011848470025544866,"frozenset({'20726', '22382', '22383'})"
3594,0.011848470025544866,"frozenset({'22383', '20725', '23206'})"
3489,0.011794119245611174,"frozenset({'22720', '22423'})"
2569,0.011794119245611174,"frozenset({'85099F', '21931'})"
2117,0.011794119245611174,"frozenset({'22382', '85099B'})"
535,0.011794119245611174,frozenset({'21429'})
1183,0.011739768465677482,frozenset({'23333'})
1242,0.011739768465677482,frozenset({'23571'})
3270,0.01168541768574379,"frozenset({'22748', '22746'})"
1181,0.01168541768574379,frozenset({'23329'})
2070,0.01168541768574379,"frozenset({'22730', '22726', '22727'})"
4477,0.01168541768574379,"frozenset({'23293', '23296'})"
745,0.01168541768574379,frozenset({'21499'})
763,0.01168541768574379,frozenset({'21240'})
247,0.01168541768574379,frozenset({'20982'})
3553,0.011631066905810098,"frozenset({'23254', '23256'})"
1003,0.011631066905810098,frozenset({'23154'})
2203,0.011631066905810098,"frozenset({'22384', '20725', '23209'})"
1684,0.011631066905810098,"frozenset({'20723', '20719'})"
982,0.011631066905810098,frozenset({'23177'})
1851,0.011631066905810098,"frozenset({'22662', '22382', '20725'})"
248,0.011631066905810098,frozenset({'22716'})
4386,0.011631066905810098,"frozenset({'22720', '23243'})"
580,0.011631066905810098,frozenset({'85048'})
2002,0.011576716125876406,"frozenset({'21212', '21080'})"
403,0.011576716125876406,frozenset({'22712'})
1112,0.011576716125876406,frozenset({'23310'})
739,0.011576716125876406,frozenset({'21500'})
1061,0.011576716125876406,frozenset({'23100'})
1001,0.011576716125876406,frozenset({'23078'})
194,0.011576716125876406,frozenset({'22435'})
373,0.011522365345942715,frozenset({'22295'})
2261,0.011522365345942715,"frozenset({'20726', '22383', '20728'})"
3692,0.011522365345942715,"frozenset({'23199', '23209'})"
662,0.011522365345942715,frozenset({'22796'})
4067,0.011522365345942715,"frozenset({'22383', '20725', '23209'})"
2493,0.011522365345942715,"frozenset({'21212', '22417'})"
742,0.011468014566009023,frozenset({'21539'})
1021,0.011468014566009023,frozenset({'23146'})
3121,0.011468014566009023,"frozenset({'21668', '21669'})"
3856,0.011468014566009023,"frozenset({'23204', '20724'})"
2283,0.011468014566009023,"frozenset({'20726', '22382', '20728'})"
3128,0.01141366378607533,"frozenset({'22725', '22726'})"
2271,0.01141366378607533,"frozenset({'20727', '20726', '22382'})"
195,0.01141366378607533,frozenset({'21592'})
141,0.01141366378607533,frozenset({'22963'})
1032,0.011359313006141639,frozenset({'23283'})
1279,0.011359313006141639,"frozenset({'85123A', '21754'})"
1079,0.011359313006141639,frozenset({'23083'})
1094,0.011359313006141639,frozenset({'23306'})
3342,0.011359313006141639,"frozenset({'20723', '22356'})"
2268,0.011359313006141639,"frozenset({'20727', '20726', '22383'})"
1255,0.011359313006141639,"frozenset({'22865', '22633'})"
3916,0.011359313006141639,"frozenset({'23208', '23202'})"
4141,0.011304962226207946,"frozenset({'23202', '22411'})"
728,0.011304962226207946,frozenset({'20981'})
196,0.011304962226207946,frozenset({'22767'})
363,0.011304962226207946,frozenset({'22670'})
2785,0.011250611446274254,"frozenset({'22386', '21930'})"
4062,0.011250611446274254,"frozenset({'20727', '20725', '23209'})"
2997,0.011196260666340562,"frozenset({'22666', '22667'})"
772,0.011196260666340562,frozenset({'21531'})
715,0.011196260666340562,frozenset({'22045'})
4167,0.011196260666340562,"frozenset({'23203', '23202', '23209'})"
2386,0.011196260666340562,"frozenset({'23203', '20727'})"
2394,0.011196260666340562,"frozenset({'85123A', '22383'})"
589,0.011196260666340562,frozenset({'22965'})
593,0.011196260666340562,frozenset({'17003'})
823,0.011196260666340562,frozenset({'21937'})
4242,0.011196260666340562,"frozenset({'23175', '23174'})"
749,0.01114190988640687,frozenset({'21993'})
702,0.01114190988640687,frozenset({'21989'})
731,0.01114190988640687,frozenset({'21745'})
967,0.01114190988640687,frozenset({'23000'})
1584,0.01114190988640687,"frozenset({'85099F', '85099C'})"
716,0.01114190988640687,frozenset({'21623'})
692,0.01114190988640687,frozenset({'21385'})
1892,0.01114190988640687,"frozenset({'22383', '22662', '22382'})"
3269,0.01114190988640687,"frozenset({'22745', '22746'})"
1211,0.01114190988640687,frozenset({'23389'})
4084,0.01114190988640687,"frozenset({'23200', '85099B'})"
225,0.01114190988640687,frozenset({'85049C'})
1413,0.01114190988640687,"frozenset({'82486', '82482'})"
3761,0.011087559106473178,"frozenset({'20726', '23207'})"
946,0.011087559106473178,frozenset({'22668'})
3613,0.011087559106473178,"frozenset({'20727', '20725', '23206'})"
4047,0.011087559106473178,"frozenset({'23203', '23298'})"
3230,0.011087559106473178,"frozenset({'22386', '22385'})"
1846,0.011087559106473178,"frozenset({'22662', '23206'})"
318,0.011087559106473178,frozenset({'22739'})
548,0.011087559106473178,frozenset({'21935'})
699,0.011033208326539486,frozenset({'21218'})
461,0.011033208326539486,frozenset({'22634'})
4518,0.011033208326539486,"frozenset({'22865', '23439'})"
3025,0.011033208326539486,"frozenset({'22383', '22355'})"
1893,0.011033208326539486,"frozenset({'22383', '22662', '20725'})"
590,0.011033208326539486,frozenset({'21509'})
3910,0.011033208326539486,"frozenset({'23208', '20728'})"
2761,0.011033208326539486,"frozenset({'22142', '22144'})"
319,0.010978857546605793,frozenset({'22534'})
4072,0.010978857546605793,"frozenset({'23203', '85099B', '23209'})"
4274,0.010978857546605793,"frozenset({'23172', '23171'})"
2610,0.010978857546605793,"frozenset({'85099B', '20713'})"
3614,0.010978857546605793,"frozenset({'20727', '22383', '23206'})"
4480,0.010978857546605793,"frozenset({'23294', '23293'})"
1730,0.010978857546605793,"frozenset({'22720', '22961'})"
2991,0.010924506766672101,"frozenset({'22554', '22555'})"
703,0.010924506766672101,frozenset({'21239'})
791,0.010924506766672101,frozenset({'21078'})
1623,0.010924506766672101,"frozenset({'85099F', '21929'})"
4400,0.010924506766672101,"frozenset({'23321', '22469'})"
1195,0.010924506766672101,frozenset({'23393'})
2666,0.010924506766672101,"frozenset({'22569', '22570'})"
3289,0.010924506766672101,"frozenset({'20727', '20724'})"
1848,0.010924506766672101,"frozenset({'22662', '23209'})"
2237,0.010870155986738409,"frozenset({'22384', '20726', '22382'})"
633,0.010870155986738409,frozenset({'22491'})
3123,0.010870155986738409,"frozenset({'22579', '22577'})"
